numGenes,type,score
3,intra,5.7870370370416424e-05
3,inter,0.07574171029668408
3,intra,0.0
3,inter,0.08072122052704578
3,intra,0.0007523148148148584
3,inter,0.07539267015706808
3,inter,0.07533449680046533
3,inter,0.0752763234438627
3,intra,0.0
3,inter,0.07574171029668408
3,inter,0.07539267015706808
3,intra,0.011631944444444486
3,intra,0.0007523148148148584
3,inter,0.07515997673065733
3,intra,0.0
3,intra,0.00011574074074072183
3,inter,0.07539267015706808
3,intra,0.000983796296296302
3,inter,0.07562536358347882
3,intra,0.0009259259259258856
3,inter,0.08072122052704578
3,intra,0.0005208333333333037
3,inter,0.07504363001745196
3,inter,0.07521815008726007
3,inter,0.0749272833042467
3,intra,0.0009259259259258856
3,inter,0.07562536358347882
3,inter,0.0752763234438627
3,intra,0.011168981481481488
3,intra,0.0005208333333333037
3,inter,0.07504363001745196
3,intra,0.0009259259259258856
3,intra,0.0010416666666667185
3,inter,0.07504363001745196
3,intra,0.0009259259259258856
5,inter,0.11740902065477021
5,intra,0.0013941168269900883
5,inter,0.11725396602555105
5,inter,0.08675220281341789
5,intra,0.035687847008019746
5,inter,0.08657915057915055
5,intra,0.0006009013520280604
5,inter,0.11730382293762576
5,intra,0.0014354865631780456
5,inter,0.08327111111111107
5,inter,0.08761557859344349
5,intra,0.043089430894308944
5,inter,0.08743001119820826
5,intra,0.009497378970089398
5,inter,0.08143692564745197
5,inter,0.08100969575392847
5,intra,0.044656936755577914
5,inter,0.08057505850885993
5,intra,0.003875555555555521
5,inter,0.08107656302240052
5,intra,0.005483116014710854
5,inter,0.08691510226954324
5,intra,0.037818895430333566
5,inter,0.08678611422172455
5,intra,0.003946962688868294
5,inter,0.08113617376775273
5,intra,0.006848357791753967
5,intra,0.0009361417586091214
5,intra,0.0013941168269900883
5,inter,0.11725396602555105
5,intra,0.0
5,inter,0.08657915057915055
5,intra,0.0014354865631780456
5,inter,0.08743001119820826
5,inter,0.08057505850885993
5,inter,0.08678611422172455
5,inter,0.07060892503846994
5,intra,0.05786578657865782
5,inter,0.07108671789242593
5,intra,0.004805260495700514
5,inter,0.05471142520612482
5,intra,0.006307490144546679
5,intra,0.00011788977306215198
5,intra,0.0005256241787122695
5,inter,0.07108671789242593
5,inter,0.08685906416363132
5,intra,0.03753854779927113
5,inter,0.08673012318029116
5,intra,0.003669441874807222
5,inter,0.0810693400167084
5,intra,0.006540880503144608
5,intra,0.00026746907388830454
5,intra,0.0009224318658280772
5,inter,0.08673012318029116
5,intra,0.000350416119141439
5,intra,0.021071829405162723
5,inter,0.11770348427140642
5,intra,0.020642266161828626
5,inter,0.08644620400558922
5,intra,0.012411705348133184
5,inter,0.08666666666666667
5,inter,0.07872053872053875
5,inter,0.0864978902953587
5,intra,0.020642266161828626
5,inter,0.07095775270957749
5,inter,0.08661040787623064
5,intra,0.0011431757981318347
5,inter,0.11759090270953254
5,intra,0.0013650926312857026
5,inter,0.08710424710424713
5,intra,0.0
5,inter,0.08773796192609185
5,inter,0.08107656302240052
5,inter,0.08712206047032478
5,intra,0.0013650926312857026
5,inter,0.07108671789242593
5,inter,0.08706606942889139
5,intra,0.02081054550553918
5,inter,0.07030116509122886
5,intra,0.05878987898789878
5,inter,0.07077936333699231
5,intra,0.00490642387455742
5,inter,0.05459363957597174
5,intra,0.006570302233902758
5,intra,0.0008841732979664174
5,intra,0.0005256241787122695
5,inter,0.07077936333699231
5,intra,0.0009636443276390683
5,intra,0.000700832238282989
5,inter,0.07073656270736561
5,inter,0.07077936333699231
5,intra,0.0013358778625953693
5,inter,0.12362936838730365
5,intra,0.0
5,inter,0.08799999999999997
5,intra,0.0008617312965139012
5,inter,0.08975874740373857
5,inter,0.08196078431372544
5,inter,0.08883208180220481
5,intra,0.0
5,inter,0.07079019073569481
5,inter,0.08876817382968527
5,intra,0.02145373038744791
5,intra,0.0008897362567524825
5,inter,0.07035422343324249
5,intra,0.0012685695209481151
5,inter,0.11690140845070418
5,intra,0.0006342847604740021
5,inter,0.08280888888888893
5,intra,0.0009347354364880323
5,inter,0.08110275689223057
5,inter,0.080675359411568
5,inter,0.0807351712614871
5,intra,0.0006342847604740021
5,inter,0.05471142520612482
5,inter,0.08066833751044278
5,intra,0.01204170871173893
5,intra,0.0009347354364880323
5,inter,0.05459363957597174
5,intra,0.0
5,inter,0.08761557859344349
5,intra,0.043089430894308944
5,inter,0.08743001119820826
5,intra,0.009497378970089398
5,inter,0.08143692564745197
5,intra,0.0
5,intra,0.005483116014710854
5,intra,0.006848357791753967
5,inter,0.08743001119820826
5,intra,0.006307490144546679
5,intra,0.006540880503144608
5,inter,0.08666666666666667
5,inter,0.08773796192609185
5,intra,0.006570302233902758
5,inter,0.08975874740373857
5,inter,0.08110275689223057
5,intra,0.0011431757981318347
5,inter,0.11784360522251858
5,intra,0.0015322468310349224
5,inter,0.08725868725868724
5,intra,0.00023368385912203582
5,inter,0.08810190369540871
5,inter,0.08107656302240052
5,inter,0.08737402015677487
5,intra,0.0015322468310349224
5,inter,0.07148188803512623
5,inter,0.08731802911534159
5,intra,0.020950778291964678
5,intra,0.000780052932163211
5,inter,0.0711745334796926
5,intra,0.0011439466158246203
5,intra,0.0007010515773659964
5,inter,0.08810190369540871
5,intra,0.0020354105674055267
5,inter,0.11756282465253409
5,intra,0.0023122997631982445
5,inter,0.08698069498069494
5,intra,0.0007010515773659964
5,inter,0.08759798432250843
5,inter,0.08087596121698426
5,inter,0.08709406494960803
5,intra,0.0023122997631982445
5,inter,0.07108671789242593
5,inter,0.08703807390817464
5,intra,0.021231243864815563
5,intra,0.0016158239309096434
5,inter,0.07077936333699231
5,intra,0.001620591039084851
5,intra,0.0013019529293940568
5,inter,0.08759798432250843
5,intra,0.0016158239309096434
5,inter,0.10667542706964517
5,intra,0.001475728155339806
5,inter,0.10699080157687257
5,inter,0.11814598341715377
5,intra,0.018022393093214628
5,inter,0.11839064836210411
5,intra,0.0007249190938510841
5,inter,0.10662286465177395
5,intra,0.0008025889967637756
5,inter,0.11809161342938701
5,inter,0.13072193922360797
5,intra,0.0430455424652717
5,inter,0.13138942561039868
5,intra,0.06498194945848379
5,inter,0.13089759353592134
5,inter,0.1065965834428384
5,intra,0.00025859839668995743
5,inter,0.10693823915900136
5,intra,0.01788749494131925
5,inter,0.10654402102496718
5,intra,0.04290487075786886
5,inter,0.12353343361137703
5,intra,0.030436567674832382
5,inter,0.12388896485710377
5,intra,0.04791374964995798
5,inter,0.12347873649664975
5,intra,0.005392652510953777
5,intra,0.030272341590255936
5,intra,0.001475728155339806
5,inter,0.10699080157687257
5,intra,0.0
5,inter,0.11839064836210411
5,intra,0.0008025889967637756
5,inter,0.13138942561039868
5,inter,0.10693823915900136
5,inter,0.12388896485710377
5,inter,0.10667542706964517
5,intra,0.0
5,inter,0.10699080157687257
5,intra,0.018022393093214628
5,inter,0.10662286465177395
5,intra,0.0430455424652717
5,intra,0.00025859839668995743
5,intra,0.030436567674832382
5,inter,0.10699080157687257
5,inter,0.10654402102496718
5,intra,0.00015515903801399666
5,inter,0.10685939553219448
5,intra,0.01786051531094024
5,inter,0.10649145860709597
5,intra,0.04283453490416744
5,intra,0.00015515903801399666
5,intra,0.030272341590255936
5,inter,0.10685939553219448
5,intra,0.00015515903801399666
5,intra,0.017372168284789602
5,inter,0.10688567674113014
5,intra,0.017708737864077673
5,inter,0.11806442843550358
5,intra,0.017786407766990253
5,inter,0.13149481819778674
5,inter,0.10680683311432326
5,inter,0.12304115957883222
5,intra,0.017708737864077673
5,inter,0.10688567674113014
5,inter,0.10672798948751638
5,intra,0.000750809061488722
5,inter,0.10664914586070962
5,intra,0.0008284789644013024
5,inter,0.11811879842327033
5,intra,2.5889967637526823e-05
5,inter,0.130932724398384
5,inter,0.10657030223390274
5,inter,0.12350608505401339
5,intra,0.0008284789644013024
5,inter,0.10664914586070962
5,inter,0.10651773981603152
5,intra,0.01781229773462778
5,inter,0.12336934226719543
5,intra,0.030518680717120605
5,inter,0.12369752495555864
5,intra,0.04802576309157103
5,inter,0.12331464515246826
5,intra,0.005460060667340727
5,intra,0.030518680717120605
5,intra,0.0006619009796134945
5,inter,0.12369752495555864
5,intra,0.030518680717120605
5,intra,0.03035445463254416
5,inter,0.12287706823465061
5,inter,0.12334199370983179
5,intra,0.001475728155339806
5,inter,0.10699080157687257
5,intra,0.0
5,inter,0.11839064836210411
5,intra,0.0008025889967637756
5,inter,0.13138942561039868
5,inter,0.10693823915900136
5,inter,0.12388896485710377
5,intra,0.0
5,inter,0.10699080157687257
5,inter,0.10685939553219448
5,intra,0.017708737864077673
5,intra,0.0008284789644013024
5,inter,0.12369752495555864
5,intra,0.000750809061488722
5,inter,0.10662286465177395
5,intra,0.0008284789644013024
5,inter,0.11809161342938701
5,intra,2.5889967637526823e-05
5,inter,0.13089759353592134
5,inter,0.10654402102496718
5,inter,0.12347873649664975
5,intra,0.0008284789644013024
5,inter,0.10662286465177395
5,inter,0.10649145860709597
5,intra,0.01781229773462778
5,intra,5.1779935275053646e-05
5,inter,0.12331464515246826
5,intra,0.0008284789644013024
5,inter,0.1058344283837056
5,intra,0.004784070338763935
5,inter,0.10614980289093301
5,intra,0.02206933765007424
5,inter,0.10578186596583439
5,intra,0.03875505538948476
5,intra,0.004732350659425899
5,intra,0.03399479950732176
5,inter,0.10614980289093301
5,intra,0.004784070338763935
5,intra,0.004628911300749938
5,inter,0.10617608409986856
5,inter,0.10580814717477005
5,intra,0.034131654577802095
5,inter,0.10614980289093301
5,inter,0.10578186596583439
5,intra,0.0012168284789644268
5,inter,0.10680683311432326
5,intra,0.0003106796116504329
5,inter,0.11820035340492052
5,intra,0.000750809061488722
5,inter,0.13110837871069736
5,inter,0.10672798948751638
5,inter,0.123670176398195
5,intra,0.0003106796116504329
5,inter,0.10680683311432326
5,inter,0.10667542706964517
5,intra,0.017449838187702293
5,intra,0.0007766990291262488
5,inter,0.12350608505401339
5,intra,0.0003106796116504329
5,intra,0.0007766990291262488
5,inter,0.10593955321944815
5,intra,0.03523914238592629
5,inter,0.1283906464924347
5,intra,0.03400219901044532
5,inter,0.1414147096048376
5,intra,0.03452446399120401
5,inter,0.1377528901734104
5,inter,0.12830811554332877
5,inter,0.1286472889882616
5,intra,0.03400219901044532
5,inter,0.1283906464924347
5,inter,0.12825309491059145
5,intra,0.049642660802638794
5,intra,0.03455195162177016
5,inter,0.12853549468977077
5,intra,0.03400219901044532
5,intra,0.03455195162177016
5,inter,0.12742778541953237
5,intra,0.03400219901044532
5,inter,0.12123329283110573
5,intra,0.0008435136707387603
5,inter,0.12086877278250308
5,inter,0.08357765030805187
5,intra,0.0480895081275069
5,inter,0.08323773103887822
5,intra,0.0009861932938856066
5,inter,0.12109522989495436
5,intra,0.0006245890861275027
5,inter,0.07879924953095685
5,inter,0.0872828966735355
5,intra,0.04406779661016946
5,inter,0.08692964380335588
5,intra,0.008488175675675724
5,inter,0.08249958451055339
5,inter,0.08793338380015137
5,intra,0.03985733392777535
5,inter,0.08757002271006809
5,intra,0.0038826756699725795
5,inter,0.08321894303363075
5,intra,0.0052467763450422256
5,inter,0.08796366389099164
5,intra,0.0393223361569327
5,inter,0.08760030280090836
5,intra,0.0037138636843215833
5,inter,0.08342484557309537
5,intra,0.00554320438713507
5,intra,0.000888888888888939
5,intra,0.0008449883449883622
5,inter,0.12108947048082774
5,intra,0.0
5,inter,0.0834504792332268
5,intra,0.0006258234519104233
5,inter,0.08708345620760838
5,inter,0.08772940998028211
5,inter,0.08775974518428642
5,inter,0.088115064345193
5,intra,0.039084559369891525
5,inter,0.08775170325510973
5,intra,0.003924878666385356
5,inter,0.08356211393273849
5,intra,0.005454275974507206
5,intra,0.0008000000000000229
5,intra,0.0002666666666666373
5,inter,0.08791142120430762
5,inter,0.08725341426403643
5,intra,0.04983965289568004
5,inter,0.08706373292867986
5,intra,0.00436154949784795
5,inter,0.08146829810901002
5,intra,0.005489753713104006
5,intra,0.0006764374295377129
5,intra,0.0004133784291620035
5,inter,0.08726235741444865
5,intra,0.00022547914317927464
5,intra,0.01449275362318836
5,inter,0.12126279863481226
5,intra,0.014324233232221095
5,inter,0.08163448585541089
5,intra,0.014663555036950604
5,inter,0.08196665532494041
5,inter,0.08331916340758372
5,inter,0.08348920251657876
5,intra,0.01435325903411011
5,inter,0.08348920251657876
5,inter,0.08104431768319442
5,intra,0.0012216404886562504
5,inter,0.12086877278250308
5,intra,0.0006108202443281252
5,inter,0.08298279158699806
5,intra,0.0
5,inter,0.08692964380335588
5,inter,0.08757002271006809
5,inter,0.08760030280090836
5,intra,0.0006118881118880592
5,inter,0.08775170325510973
5,inter,0.08698786039453721
5,intra,0.01422312099764067
5,inter,0.08847842543527629
5,intra,0.03953039084559373
5,inter,0.088115064345193
5,intra,0.004135893648449018
5,inter,0.08380233356211397
5,intra,0.005454275974507206
5,intra,0.0008000000000000229
5,intra,0.0005037037037036729
5,inter,0.08827544365235851
5,intra,0.0004740740740740712
5,intra,0.0006764374295377129
5,inter,0.08386328855636793
5,inter,0.088115064345193
5,intra,0.0008435136707387603
5,inter,0.12086877278250308
5,intra,0.0
5,inter,0.08323773103887822
5,intra,0.0006245890861275027
5,inter,0.08692964380335588
5,inter,0.08757002271006809
5,inter,0.08760030280090836
5,intra,0.0
5,inter,0.08775170325510973
5,inter,0.08706373292867986
5,intra,0.014324233232221095
5,intra,0.0006108202443281252
5,inter,0.088115064345193
5,intra,0.0007562536358347582
5,inter,0.12111178614823814
5,intra,0.0003781268179173791
5,inter,0.08332271085617171
5,intra,0.0006574621959237748
5,inter,0.087165145716809
5,inter,0.08781226343679027
5,inter,0.08784254352763055
5,intra,0.00037878787878786735
5,inter,0.08799394398183191
5,inter,0.08736722306525035
5,intra,0.014189416919447306
5,intra,0.0007562536358347582
5,inter,0.0883573050719152
5,intra,0.0003781268179173791
5,inter,0.0872828966735355
5,intra,0.04406779661016946
5,inter,0.08692964380335588
5,intra,0.008488175675675724
5,inter,0.08249958451055339
5,intra,0.0
5,intra,0.0052467763450422256
5,intra,0.00554320438713507
5,inter,0.08708345620760838
5,intra,0.005454275974507206
5,intra,0.005489753713104006
5,inter,0.08196665532494041
5,inter,0.08692964380335588
5,intra,0.005454275974507206
5,inter,0.08692964380335588
5,inter,0.087165145716809
5,intra,0.0009016870273415023
5,inter,0.12095990279465374
5,intra,0.00023269342641074608
5,inter,0.08332271085617171
5,intra,0.0006574621959237748
5,inter,0.08701795702090076
5,inter,0.0876608629825889
5,inter,0.08769114307342918
5,intra,0.0002331002331001919
