numGenes,type,score
3,inter,0.004061502756019686
3,intra,0.003368421052631576
3,inter,0.004389815627743654
3,inter,0.004948646125116696
3,inter,0.008274565115185761
3,intra,0.0016203703703703276
3,intra,4.64576074332701e-05
3,intra,0.003415204678362538
3,inter,0.004061502756019686
3,inter,0.004901960784313708
3,intra,4.64576074332701e-05
3,intra,0.003415204678362538
3,inter,0.004061502756019686
3,inter,0.004901960784313708
3,intra,0.0
3,inter,0.004295051353874868
3,inter,0.0076633756464503655
3,intra,0.0009259259259258856
3,intra,0.0011180992313067906
3,inter,0.00424836601307188
3,inter,0.00424836601307188
3,inter,0.00466853408029877
3,inter,0.007992477668077091
3,intra,0.0010416666666667185
3,intra,0.0013976240391334604
3,inter,0.004621848739495782
3,inter,0.004621848739495782
3,intra,0.000931749359422307
3,intra,4.64576074332701e-05
3,intra,0.003415204678362538
3,inter,0.004061502756019686
3,inter,0.004901960784313708
3,intra,0.0
3,intra,0.0
3,inter,0.00424836601307188
3,inter,0.004621848739495782
3,inter,0.004808590102707733
3,inter,0.008133521391631371
3,intra,0.0013310185185184675
3,intra,0.001583973911017944
3,inter,0.004761904761904745
3,inter,0.004761904761904745
3,intra,0.0011180992313067906
3,intra,0.0013044491031912742
3,inter,0.004761904761904745
3,inter,0.004288499025341119
3,inter,0.004613385315139662
3,intra,0.0
3,intra,0.0016844833171363316
3,inter,0.004288499025341119
3,inter,0.004288499025341119
3,intra,0.0009070294784579991
3,intra,0.00110139293812761
3,inter,0.004288499025341119
3,intra,0.0014901198574668317
3,intra,4.64576074332701e-05
3,intra,0.003415204678362538
3,inter,0.004061502756019686
3,inter,0.004901960784313708
3,intra,0.0
3,intra,0.0
3,inter,0.00424836601307188
3,inter,0.004621848739495782
3,intra,0.0
3,inter,0.004761904761904745
3,inter,0.004288499025341119
3,inter,0.004678362573099393
3,inter,0.0050032488628979355
3,intra,0.00038872691933911074
3,intra,0.0020732102364755534
3,inter,0.004678362573099393
3,inter,0.004678362573099393
3,intra,0.0012957563977972208
3,intra,0.0014901198574668317
3,inter,0.004678362573099393
3,intra,0.0018788467768059425
3,intra,0.00038872691933911074
3,inter,0.004678362573099393
3,intra,4.64576074332701e-05
3,intra,0.003415204678362538
3,inter,0.004061502756019686
3,inter,0.004901960784313708
3,intra,0.0
3,intra,0.0
3,inter,0.00424836601307188
3,inter,0.004621848739495782
3,intra,0.0
3,inter,0.004761904761904745
3,inter,0.004288499025341119
3,intra,0.0
3,inter,0.004678362573099393
3,intra,4.64576074332701e-05
3,intra,0.003415204678362538
3,inter,0.004119524223962889
3,inter,0.0049953314659196835
3,intra,9.291521486642917e-05
3,intra,9.291521486642917e-05
3,inter,0.004341736694677856
3,inter,0.004715219421101757
3,intra,9.291521486642917e-05
3,inter,0.00485527544351072
3,inter,0.00435347628330085
3,intra,9.291521486642917e-05
3,inter,0.0047433398310591235
3,intra,9.291521486642917e-05
3,inter,0.004901960784313708
3,inter,0.008227550540667594
3,intra,0.0005208333333333037
3,intra,0.0015373864430467954
3,inter,0.00485527544351072
3,inter,0.00485527544351072
3,intra,0.001071511763335642
3,intra,0.0006056370836244884
3,inter,0.00485527544351072
3,intra,0.0013510365711623118
3,intra,0.0005830903790087216
3,inter,0.00485527544351072
3,intra,0.0009718172983479434
3,inter,0.00485527544351072
3,inter,0.004948646125116696
3,intra,0.00018395879323029884
3,inter,0.004491228070175435
3,inter,0.004304635761589459
3,inter,0.003894736842105284
3,inter,0.0037159676232524363
3,intra,0.0029122807017544217
3,intra,0.00017543859649127302
3,intra,0.0
3,inter,0.004315789473684162
3,inter,0.003719298245614011
3,intra,0.00017543859649127302
3,intra,0.0
3,inter,0.004315789473684162
3,inter,0.003719298245614011
3,intra,0.0
3,inter,0.0038596491228070073
3,inter,0.0037159676232524363
3,intra,0.0032982456140351335
3,intra,0.002140350877192998
3,inter,0.0036842105263157343
3,inter,0.0036842105263157343
3,inter,0.005048255382331113
3,inter,0.004868078781122276
3,intra,0.0019302152932442196
3,intra,0.003080920564216827
3,inter,0.004862657757980671
3,inter,0.004862657757980671
3,intra,0.0035263548626577323
3,intra,0.00017543859649127302
3,intra,0.0
3,inter,0.004315789473684162
3,inter,0.003719298245614011
3,intra,0.0
3,intra,0.0
3,inter,0.0036842105263157343
3,inter,0.004862657757980671
3,inter,0.004491228070175435
3,inter,0.004341427520235475
3,intra,0.002877192982456145
3,intra,0.0031228070175438605
3,inter,0.004315789473684162
3,inter,0.004315789473684162
3,intra,0.002666666666666706
3,intra,0.004157386785449191
3,inter,0.004315789473684162
3,inter,0.004631578947368431
3,inter,0.004415011037527616
3,intra,0.0006315789473684275
3,intra,0.0027719298245614254
3,inter,0.004456140350877158
3,inter,0.004456140350877158
3,intra,0.00322807017543858
3,intra,0.0024127691165553022
3,inter,0.004456140350877158
3,intra,0.002877192982456145
3,intra,0.00017543859649127302
3,intra,0.0
3,inter,0.004315789473684162
3,inter,0.003719298245614011
3,intra,0.0
3,intra,0.0
3,inter,0.0036842105263157343
3,inter,0.004862657757980671
3,intra,0.0
3,inter,0.004315789473684162
3,inter,0.004456140350877158
3,inter,0.004210526315789442
3,inter,0.003973509933774877
3,intra,0.0016842105263158436
3,intra,0.0019298245614035592
3,inter,0.00403508771929828
3,inter,0.00403508771929828
3,intra,0.0023859649122807136
3,intra,0.0018559762435040872
3,inter,0.00403508771929828
3,intra,0.0031578947368421373
3,intra,0.001052631578947416
3,inter,0.00403508771929828
3,intra,0.00017543859649127302
3,intra,0.0
3,inter,0.004315789473684162
3,inter,0.003719298245614011
3,intra,0.0
3,intra,0.0
3,inter,0.0036842105263157343
3,inter,0.004862657757980671
3,intra,0.0
3,inter,0.004315789473684162
3,inter,0.004456140350877158
3,intra,0.0
3,inter,0.00403508771929828
3,intra,0.0002105263157894388
3,intra,3.679175864601536e-05
3,inter,0.004350877192982439
3,inter,0.003754385964912288
3,intra,3.508771929827681e-05
3,intra,3.508771929827681e-05
3,inter,0.003719298245614011
3,inter,0.004899777282850737
3,intra,3.508771929827681e-05
3,inter,0.004350877192982439
3,inter,0.004491228070175435
