numGenes,type,score
10,inter,0.0005901218729955637
10,intra,0.00020525978191143768
10,inter,0.00046419377980333465
10,inter,0.0006014902594487781
10,intra,0.0
10,inter,0.0004846526655896133
10,inter,0.0024128064341505384
10,intra,0.0007269352718274336
10,inter,0.0024315656000596375
10,inter,0.0024128064341505384
10,intra,0.0
10,inter,0.0024315656000596375
10,inter,0.008926130623402861
10,intra,0.001259879954834453
10,inter,0.0077216452502493205
10,inter,0.008926130623402861
10,intra,0.0
10,inter,0.0077216452502493205
10,inter,0.0016194933511626264
10,intra,8.914642299973075e-05
10,inter,0.0016042780748662944
10,inter,0.001637743219893295
10,intra,0.0
10,inter,0.001622352410995953
5,inter,0.0004057428214732095
5,intra,0.00043674933707693597
5,inter,2.9061319383849593e-05
5,inter,0.0004057428214732095
5,intra,0.0
5,inter,2.9061319383849593e-05
5,inter,6.539153179663248e-05
5,intra,0.0
5,inter,6.539153179663248e-05
5,inter,6.539153179663248e-05
5,intra,0.0
5,inter,6.539153179663248e-05
5,inter,0.0
5,intra,0.0
5,inter,0.0
5,inter,0.0
5,intra,0.0
5,inter,0.0
5,inter,0.005241753276095773
5,intra,0.0006928754330471909
5,inter,0.005934628709142964
5,inter,0.005241753276095773
5,intra,0.0
5,inter,0.005934628709142964
3,inter,0.000969344480794887
3,intra,2.4233612019863848e-05
3,inter,0.0009935780928147508
3,inter,0.000969344480794887
3,intra,0.0
3,inter,0.0009935780928147508
3,inter,0.011063587111491358
3,intra,5.668934240365964e-05
3,inter,0.011120615911035081
3,inter,0.010997732426303863
3,intra,0.0
3,inter,0.011054421768707523
3,inter,0.0006392178981011742
3,intra,0.000451212633953757
3,inter,0.00018800526414741725
3,inter,0.0006392178981011742
3,intra,0.0
3,inter,0.00018800526414741725
3,inter,0.00014765596160948302
3,intra,0.0
3,inter,0.0001474926253687281
3,inter,0.00014765596160948302
3,intra,0.0
3,inter,0.0001474926253687281
30,inter,0.0030664000231863664
30,intra,0.0007449450159631166
30,inter,0.0030475840078488803
30,inter,0.0032592313489072655
30,intra,6.255669200216918e-05
30,inter,0.00318382058470168
30,inter,0.0039089069697361145
30,intra,0.00015335743235844745
30,inter,0.0038761729369464204
30,inter,0.003919029738011948
30,intra,0.0
30,inter,0.0038863976083707286
30,inter,0.0005961045262354858
30,intra,0.0001500477424635216
30,inter,0.0004890088344520205
30,inter,0.0005863103354240007
30,intra,0.0
30,inter,0.0004854919576215977
30,inter,0.0004976076555024411
30,intra,0.000628618693134797
30,inter,0.0006181071526851767
30,inter,0.0005247664149494735
30,intra,2.5480952987599892e-05
30,inter,0.0006454763573051636
60,inter,0.003003353258492547
60,intra,0.0007623619101401191
60,inter,0.002795354813683426
60,inter,0.002938763864617111
60,intra,0.0
60,inter,0.002737743615292443
60,inter,0.0011607483772432259
60,intra,0.00032053336752357886
60,inter,0.0014043351214618749
60,inter,0.001126321076309833
60,intra,1.0901796616114012e-05
60,inter,0.001364947132329375
60,inter,0.0014276068293623823
60,intra,0.0004778999839938347
60,inter,0.0010391891397416586
60,inter,0.001381652669154243
60,intra,0.0
60,inter,0.0009974654566266006
60,inter,0.0025355490834332306
60,intra,0.0013649708601726207
60,inter,0.0011826367423732886
60,inter,0.0024973799808236663
60,intra,1.3500286881074075e-05
60,inter,0.0011742112482853173
90,inter,0.0020602205330251255
90,intra,0.0006912873396823782
90,inter,0.001912884139501858
90,inter,0.0019844093673179186
90,intra,0.0
90,inter,0.001835584754312114
90,inter,0.0019833623161159553
90,intra,0.0006154089542793617
90,inter,0.0018275253185103812
90,inter,0.0019554268544249576
90,intra,1.556468683849843e-05
90,inter,0.0018018018018017834
90,inter,0.0016527209067711546
90,intra,0.0009181601483181367
90,inter,0.001151430822124544
90,inter,0.0016796010947399687
90,intra,9.001507752515181e-06
90,inter,0.0011578156275345863
90,inter,0.0016873067445182244
90,intra,0.00040536550722558573
90,inter,0.001534792906984217
90,inter,0.0016820951024606456
90,intra,1.5903687269891442e-05
90,inter,0.001535226077812868
120,inter,0.002546190188061126
120,intra,0.001038277337037985
120,inter,0.0018869445012676955
120,inter,0.0025302590503313294
120,intra,1.2274984195981276e-05
120,inter,0.0018563432260134682
120,inter,0.0029217360130850967
120,intra,0.0008411682771829465
120,inter,0.0022265203810539758
120,inter,0.0028451828111714095
120,intra,1.767057628165869e-05
120,inter,0.0021648112687027155
120,inter,0.0025152050899145406
120,intra,0.0003601755285803643
120,inter,0.0023733217843222576
120,inter,0.0025171572014186516
120,intra,1.168545102914198e-05
120,inter,0.002369268204653552
120,inter,0.0024747855223360427
120,intra,0.0009291052312664361
120,inter,0.0018079171612802591
120,inter,0.0024227640481683244
120,intra,1.1194698190886143e-05
120,inter,0.0017681459679584899
150,inter,0.0023477275726043745
150,intra,0.000820411025012957
150,inter,0.0018515976093065323
150,inter,0.0023594744931566547
150,intra,1.005985614410676e-05
150,inter,0.0018559218559218715
150,inter,0.002331488292487527
150,intra,0.0005976690905468152
150,inter,0.0020810394186302483
150,inter,0.002344420526989799
150,intra,4.625132972613244e-06
150,inter,0.0020875027796308787
150,inter,0.001934796870097677
150,intra,0.0008630496300544577
150,inter,0.0014260608063133562
150,inter,0.0019200573376650931
150,intra,4.768785438091783e-06
150,inter,0.001402048929227906
150,inter,0.0016932967760234785
150,intra,0.0005504151396760193
150,inter,0.0014605020117699485
150,inter,0.0016761665085968103
150,intra,9.571667863084166e-06
150,inter,0.0014345186387737519
195,inter,0.0022195261204681627
195,intra,0.0006941692612510986
195,inter,0.001813015733106882
195,inter,0.002214429392812023
195,intra,1.1487568297163797e-05
195,inter,0.0018014729564339582
3,inter,0.0006405518600640647
3,intra,0.0
3,inter,0.0006405518600640647
3,inter,0.0006405518600640647
3,intra,0.0
3,inter,0.0006405518600640647
3,inter,0.03050458715596327
3,intra,0.0297823596792669
3,inter,0.0006882312456985007
3,inter,0.030469644902634596
3,intra,0.0
3,inter,0.0006877579092159358
3,inter,0.00011129660545350362
